,DatGeracaoConjuntoDados,NomAgente,IdeEmpresaProponenteProjeto,DscCodProjeto,DscTituloProjeto,DscTipologia,VlrCustoTotal,VlrRcbGlobal,VlrEnergiaEconomizadaTotal,VlrRetiradaDemandaPontaTotal,DscObjetivo,DscJustificativa,DatInicioProjeto,DatConclusaoProjeto,DscMetodologiaMv,Score,Address,Latitude,Longitude,Estado,Capital
0,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8857,PE-00063-0176/2019,EE-00063-0176-Baixa Renda Paulista 2019-2020,Baixa Renda,0.0,0.33,16011.61,8124.48,"Implantar ações de instalação de aquecedores solares, substituição de lâmpadas, regularização de clandestinos e ações sociais",Cumprimento de exigência legal,2019-08-12,2023-08-10,Opção A PIMPV,3.2992356906914515,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
1,2024-04-01,COPEL DISTRIBUIÇÃO SA,11949,PE-02866-0274/2019,PEE_2019_Bônus Eletrodomésticos Eficientes,Residencial,0.0,0.56,17407.07,4704.76,"Combater o desperdício de energia elétrica em 48.000 unidades consumidoras, localizadas nos municípios da área de concessão da Copel Distribuição.",,2019-12-17,2023-07-28,"O projeto será avaliado através da medição de um dos fatores de influência para o uso final em estudo (iluminação, refrigeração e climatização), devendo ser determinados, por meio de cálculos, os ganhos de energia e/ou demanda, através das substituições realizadas nos usos finais citados. Esta metodologia está em conformidade com a opção A do PIMVP - Protocolo Internacional de Medição e Verificação de Performance. O tamanho da amostra será baseado na metodologia definida no PROPEE, para o nível de confiabilidade e precisão definidos (95/10), sendo que o tamanho estimado da amostra para avaliação das lâmpadas é de até 384 (antes e após) e dos refrigeradores e ares condicionados de até 1028 (antes e após).",3.1044445927073063,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
2,2024-04-01,CELESC DISTRIBUIÇÃO SA,8098,PE-05697-0065/2019,Bônus Eficiente VI,Residencial,0.0,0.72,8587.94,1584.97,"Subsidio de 50% na aquisição de geladeiras, freezers e condicionadores de ar e substituição gratuita de lâmpadas Led",Amostragem conforme Guia de M&V da Aneel.,2019-07-03,2021-08-13,"Opção A para as lâmpadas com medição instantânea de potência e estimativa de tempo de uso ,e Opção B para geladeiras, freezers e condicionadores de ar com medição de consumo por 07 dias antes e depois da ação de eficiência energética.",1.9555826206558535,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
3,2024-04-01,ELEKTRO REDES SA,8044,PE-00385-0069/2018,Eficiência Energética em clientes de baixo poder aquisitivo,Baixa Renda,0.0,0.18,6845.45,1524.27,Conscientização sobre o uso racional e eficiente de energia elétrica e substituição de equipamentos ineficientes por equipamentos mais eficientes,Estaremos realizando medições individuais de um grupo do clientes que possuem a mesma característica de consumo,2018-09-13,2020-09-30,,1.7820647128900373,"Tecnologia Avanzada en Redes. S.A, Carretera a San José Pinula, Condominio Cañadas del Pajon 2, Fraijanes, Santa Catarina Pinula, Departamento de Guatemala, 01052, Guatemala",14.5442807,-90.44272761967392,Departamento de Guatemala,
4,2024-04-01,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,8275,PE-00047-0125/2019,KORDSA DO BRASIL,Industrial,0.0,0.14,7172.76,841.31,Automação do sistema de climatização e redução do consumo de energia e demanda na ponta,,2019-09-16,2021-03-16,"Serão utilizadas metodologias prescritas no Guia de M&V da ANEEL, e em sua ausência no PIMVP. Serão utilizadas as opções A (iluminação) e B (climatização).",1.74784111809586,"Companhia de Eletricidade do Estado da Bahia, Avenida Doutor Guilherme Dias, Ginásio Industrial, Brumado, Região Geográfica Intermediária de Vitória da Conquista, Bahia, Região Nordeste, 46100-970, Brasil",-14.207599649999999,-41.669760408092785,Bahia,
5,2024-04-01,CELESC DISTRIBUIÇÃO SA,9465,PE-05697-0063/2019,"Sou Legal, Tô Ligado! 3",Baixa Renda,0.0,0.61,4989.7,2293.39,"Proporcionar economia de energia e redução de demanda na ponta a consumidores residenciais baixa renda, com a instalação de trocadores de calor, substituição de chuveiros elétricos, refrigeradores e lâmpadas, além da regularização de consumidores através da instalação de padrões de entrada.","Será retirada um amostra para medição pré a pós das lâmpadas, refrigeradores e chuveiros elétricos de forma a garantir a precisão e confiabilidade exigidas no PROPEE.",2019-03-13,2023-12-13,Opção A para as lâmpadas e opção B para os refrigeradores e para os trocadores de calor.,1.6775001555690845,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
6,2024-04-01,CELESC DISTRIBUIÇÃO SA,8257,PE-05697-0042/2017,Bônus Eficiente IV - Linha Eletrodomésticos,Residencial,0.0,0.56,4428.17,1365.03,"Subsidio de 50% na aquisição de geladeiras, freezers e condicionadores de ar e substituição gratuita de lâmpadas Led",Amostragem conforme Guia de M&V da Aneel.,2017-09-01,2019-01-08,"Opção A para as lâmpadas com medição instantânea de potência e estimativa de tempo de uso ,e Opção B para geladeiras, freezers e condicionadores de ar com medição de consumo por 07 dias antes e depois da ação de eficiência energética.",1.5341305741044513,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
7,2024-04-01,ELEKTRO REDES SA,11956,PE-00385-0072/2019,Projeto de Iluminação Pública LED 2019,Iluminação Pública,0.0,0.76,4842.41,930.81,Implementação de tecnologia LED em sistemas de iluminação pública,Será estimado o tempo de utilização e medido as potências das luminárias,2019-06-17,2024-04-17,,1.5322079326761153,"Tecnologia Avanzada en Redes. S.A, Carretera a San José Pinula, Condominio Cañadas del Pajon 2, Fraijanes, Santa Catarina Pinula, Departamento de Guatemala, 01052, Guatemala",14.5442807,-90.44272761967392,Departamento de Guatemala,
8,2024-04-01,CELESC DISTRIBUIÇÃO SA,8319,PE-05697-0062/2018,Bônus Eficiente V,Residencial,0.0,0.69,4016.68,944.06,"Subsidio de 50% na aquisição de geladeiras, freezers e condicionadores de ar e substituição gratuita de lâmpadas Led",Amostragem conforme Guia de M&V da Aneel.,2018-06-28,2020-06-30,"Opção A para as lâmpadas com medição instantânea de potência e estimativa de tempo de uso ,e Opção B para geladeiras, freezers e condicionadores de ar com medição de consumo por 07 dias antes e depois da ação de eficiência energética.",1.4540243637224441,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
9,2024-04-01,CELESC DISTRIBUIÇÃO SA,8399,PE-05697-0032/2016,Residencia Fotovoltaica 1,Residencial,0.0,0.49,4627.93,126.66,"Promover ações de eficiência energética nas instalações dos clientes, a partir da substituição de lâmpadas incandescentes e fluorescentes compactas por lâmpadas LED e do subsidio na instalação de sistemas fotovoltaicos, visando economia de energia elétrica e redução de demanda no posto tarifário ponta.",Não se aplica,2016-05-30,2020-03-04,"- Iluminação: Opção A do PIMVP. No momento do diagnóstico será utilizado alicate volt-amperímetro para medição instantânea de corrente e tensão do sistema de iluminação antes e após o retrofit. O tempo será estimado, conforme orientação do consumidor. Amostragem: 94 pontos de iluminação.- Sistemas Fotovoltaicos: Opção B do PIMVP. Medição de 365 dias após a instalação do equipamento. Amostragem: 88 sistemas fotovoltaicos.",1.4341868997358853,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
10,2024-04-01,CELESC DISTRIBUIÇÃO SA,8095,PE-05697-0049/2018,Banho de Energia 3,Baixa Renda,0.0,0.75,2959.1,1429.31,"Proporcionar economia de energia e redução de demanda na ponta a consumidores residenciais, rural e baixa renda, com a instalação de trocadores de calor para Fogão, Trocador de Calor para Chuveiro, Troca de Lâmpadas e Torneiras Elétricas.",Será retirada um amostra para medição pré a pós das lâmpadas e chuveiros elétricos de forma a garantir a precisão e confiabilidade exigidas no PROPEE.,2018-05-28,2021-10-31,Será adotada a Opção A para as lâmpadas e opção B para os chuveiros.,1.3989500209456933,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
11,2024-04-01,COPEL DISTRIBUIÇÃO SA,10598,PE-02866-0203/2018,PEE_CP_001_2018 Frísia Coperativa Agroindustrial,Industrial,0.0,0.58,3574.46,197.03,"O projeto tem como objetivo a eficientização energética nos sistemas de iluminação e força motriz  da Frísia Cooperativa Agroindustrial e instalação de Fonte geradora solar fotovoltaica. Com isto, poderemos promover o uso racional e eficiente de energia","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2018-05-07,2022-12-22,"Iluminação: Iluminação: Mensuração da potencia ativa dos equipamentos de iluminação e estimativa do tempo de utilização dos equipamentos, conforme permite o PIMVPGeração distribuída: Está previsto tempo de 12 meses para acompanhamento do projeto.Força Motriz serão medidos amostras da população de motores, por um periodo de 168 horas, periodo no qual tambem será monitorado as variaveis independentes.",1.339584858284583,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
12,2024-04-01,CELESC DISTRIBUIÇÃO SA,8284,PE-05697-0036/2017,Projeto Banho de Energia 2,Baixa Renda,0.0,0.61,2574.97,1021.71,"Instalação de 800 sistemas de trocadores de calor para fogão à lenha, para aquecimento de água, em Unidades Consumidoras Rurais, substituição de 60.000 lâmpadas tradicionais por lâmpadas LED, cadastramento e recadastramento de 12.000 unidades consumidoras com direito a Tarifa Social de Energia Elétrica, palestras educativas quanto ao uso seguro e racional da energia elétrica, descarte das lâmpadas recolhidas e ações de marketing e divulgação.",Execução de projetos no Ambito do PEE ANEEL,2017-07-25,2022-01-05,"Para os chuveiros elétricos será utilizada a Opção B do PIMVP, com medições de 7 dias antes e 7 dias depois da ação de eficiência energética, com uma amostragem que permita atingir uma precição de 10% com 95% de confiabilidade. As medições serão realizadas ao longo do ano contemplando as quatro estações. Para o Sistema de Iluminação será utilizada a Opção A do PIMVP, com medição instantânea de potência e estimativa de tempo com base em entrevista com morador e perfil de consumo conhecido de análises anteriores.",1.3227631892111398,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
13,2024-04-01,ELEKTRO REDES SA,5205,PE-00385-0065/2018,Projeto de Iluminação Pública LED,Iluminação Pública,0.0,0.7,2735.75,524.88,Implementação de tecnologia LED em sistemas de iluminação pública,Será estimado o tempo de utilização e medido as potências das luminárias,2018-05-22,2021-03-31,"Opção A do PIMV, com amostragem estatística",1.290425669091406,"Tecnologia Avanzada en Redes. S.A, Carretera a San José Pinula, Condominio Cañadas del Pajon 2, Fraijanes, Santa Catarina Pinula, Departamento de Guatemala, 01052, Guatemala",14.5442807,-90.44272761967392,Departamento de Guatemala,
14,2024-04-01,RIO GRANDE ENERGIA SA,8300,PE-00397-0044/2018,Eficiência Energética em clientes de baixo poder aquisitivo,Baixa Renda,0.0,0.75,2337.76,812.02,Reduzir o consumo e as perdas não técnicas de energia elétrica,,2018-04-11,2020-02-12,,1.2797587620678308,"EA2 Bom Jesus - Rio Grande Energia S.A., Rua Machado de Assis, Vila Conceição, Bom Jesus, Região Geográfica Imediata de Vacaria, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil",-28.676464199999998,-50.43414469790018,Rio Grande do Sul,
15,2024-04-01,COPEL DISTRIBUIÇÃO SA,8146,PE-02866-0188/2017,PEE PRIORITÁRIO ANEEL 001/2016 - UFPR,Poder Público,0.0,0.89,2753.05,257.18,O projeto teve como objetivo a eficientização energética no sistema de iluminação da Universidade Federal do Paraná e a implantação de fornte de geração distribuida composta de  3160 paineis fotovoltaico.,"Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-11-09,2020-12-24,"A avaliação será pela opção A do PIMVP onde estão previstas o monitoramento de pelo menos uma das variáveis de influência do consumo (potencia ativa) , sendo que o tempo de utilização poderá ser estimado conforme permite o protocolo. Fonte incentivada: O consumo energético bem como as demais variáveis serão monitoradas pelo período de 12 meses.",1.2663301028423914,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
16,2024-04-01,COPEL DISTRIBUIÇÃO SA,11760,PE-02866-0207/2018,PEE_CP_003_2017 Secretaria de Estado da Segurança e Administração Penitenciária,Poder Público,0.0,0.42,2488.57,227.78,"O projeto tem como objetivo a eficientização energética nos sistemas de iluminação da Secretaria de Estado da Segurança Pública e Administração Penintenciária e instalação de Fonte geradora solar fotovoltaica. Com isto, poderemos promover o uso racional e eficiente de energia","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2018-09-01,2023-08-31,"Iluminação: Mensuração da potência ativa dos equipamentos de iluminação e estimativa do tempo de utilização dos ambientes tipicos, conforme permite a opção A do PIMVPGeração distribuída: Está previsto tempo de 12 meses para acompanhamento do projeto",1.2380505301217033,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
17,2024-04-01,RIO GRANDE ENERGIA SA,8531,PE-00397-0045/2018,Eficientização de Hospitais e Prédios Públicos Fotovoltaico e LED,Poder Público,0.0,0.51,2184.13,225.12,"Promover a eficientização em Prédios Públicos, em sistemas de iluminação, e implementação das primeiras usinas fotovoltaicas em hospitais na concessão.",,2018-06-19,2023-08-10,Os benefícios obtidos através das ações de eficiência energética serão quantificados através da metodologia A do Protocolo Internacional de Medição e Verificação de Performance.,1.2084988192787625,"EA2 Bom Jesus - Rio Grande Energia S.A., Rua Machado de Assis, Vila Conceição, Bom Jesus, Região Geográfica Imediata de Vacaria, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil",-28.676464199999998,-50.43414469790018,Rio Grande do Sul,
18,2024-04-01,ELEKTRO REDES SA,5208,PE-00385-0073/2019,Eficiência Energética Saneamento,Serviços Públicos,0.0,0.43,1846.15,538.54,Redução do consumo de energia através da substituição de equipamentos e automação de sistemas nos processos de saneamento básico das autarquias,,2019-07-12,2021-07-31,,1.206135452237725,"Tecnologia Avanzada en Redes. S.A, Carretera a San José Pinula, Condominio Cañadas del Pajon 2, Fraijanes, Santa Catarina Pinula, Departamento de Guatemala, 01052, Guatemala",14.5442807,-90.44272761967392,Departamento de Guatemala,
19,2024-04-01,CELESC DISTRIBUIÇÃO SA,8256,PE-05697-0045/2017,Eficiência Energética em Sistema Motriz - BRF Videira,Industrial,0.0,0.52,2037.5,221.68,A meta é reduzir a demanda e o consumo de energia elétrica através da substituição de motores convencionais por outros de alto rendimento.,"Medição de 48hs antes e após a ação de eficiência energética dos  parâmetros: grandezas elétricas, vazão, pressão e outros dados capazes de infuenciar no consumo de energia como inventário, práticas de funcionamento, paradas, etc.",2017-08-11,2019-10-07,"Opção A do PIMVP, com medição de todos os motores",1.1940578383403055,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
20,2024-04-01,COPEL DISTRIBUIÇÃO SA,8147,PE-02866-0189/2017,PEE PRIORITÁRIO ANEEL 001/2016 - UEM,Poder Público,0.0,0.64,1820.33,349.04,"O projeto tem como objetivo a eficientização energética no sistema de iluminação  e implantação de fonte geradora fotovoltaica de 460,8kWp no Campus da  Universidade Estadual de Maringá.","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-09-01,2020-12-22,"A avaliação será pela opção A do PIMVP onde estão previstas o monitoramento de pelo menos uma das variáveis de influência do consumo (potencia ativa) , sendo que o tempo de utilização poderá ser estimado conforme permite o protocolo. Fonte incentivada: O consumo energético bem como as demais variáveis serão monitoradas pelo período de 12 meses.",1.1854155747427657,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
21,2024-04-01,ELEKTRO REDES SA,9131,PE-00385-0082/2020,Eficiência Energética em Prédios Comerciais,Comércio e Serviços,0.0,0.74,1888.12,172.23,Reduzir o consumo de energia elétrica no uso final iluminação e instalar um sistema de geração solar fotovoltaica em unidades consumidoras da tipologia Comércio e Serviços,"Iluminação - Opção A - Realizaremos medições de potência por amostragem, obedecendo à confiabilidade de 95% e incerteza de 10%, como parâmetro chave. Geração Fotovoltaica - Opção B - Realizaremos a medição isolada da energia gerada por período de 12 meses.",2020-01-07,2023-12-31,"Iluminação: Opção A do PIMVP, com potência medida e estimativa de tempo e do FCP. Fontes Incentivadas Geração Fotovoltaica: Opção B do PIMVP, com medição da energia gerada durante 12 meses",1.1749247655076716,"Tecnologia Avanzada en Redes. S.A, Carretera a San José Pinula, Condominio Cañadas del Pajon 2, Fraijanes, Santa Catarina Pinula, Departamento de Guatemala, 01052, Guatemala",14.5442807,-90.44272761967392,Departamento de Guatemala,
22,2024-04-01,CENTRAIS ELETRICAS DO PARA,8952,PE-00371-0025/2018,Projeto de Modernização do Sistema de Iluminação Pública em Municípios com Características de Baixa Eficiência Energética no Estado do Pará,Iluminação Pública,0.0,0.34,1653.91,394.07,"Implantação de ações de eficiência energética (AEE) no sistema de iluminação pública em Municípios do Estado do Pará, através substituição de luminárias, lâmpadas, reatores, relés fotoelétricos, braços e demais dispositivos de fixação por conjuntos de iluminação com melhor eficiência energética e luminosa, baseados na tecnologia LED.",nao se aplica,2018-11-09,2022-12-21,Sera utilizada a opcao A do PIMV para o sistema de Iluminacao,1.1737344214401784,"Centrais Elétricas do Pará, Alameda NS 10, Conjunto Jardim Maguari, Coqueiro, Belém, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, Região Norte, 66823-077, Brasil",-1.3363303,-48.44656919031406,Pará,Belém
23,2024-04-01,COMPANHIA ENERGETICA DE PERNAMBUCO,8499,PE-00043-0067/2018,Projeto de Eficientização no Hospital Getúlio Vargas e no Tribual de Justiça de Pernambuco.,Poder Público,0.0,0.48,1555.09,283.37,O projeto de eficiência energética a ser desenvolvido é baseado em ações de retrofit dos sistemas de iluminação. O Hospital Getúlio Vargas será contemplado com a instalação de uma unidade fotovoltaica e ar condicionado do tipo janela (ACJ).,"Para a quantificação dos resultados de iluminação será empregada a opção A do Protocolo Internacional para Medição e Verificação de Perfomance (PIMVP).Volume I, EVO 10000-1:2012. Esta metodologia prevê que apenas os parâmetros chaves sejam medidos, e os demais estimados. Para a quantificação dos resultados da unidade fotovoltaica será empregada a opção B do PIMVP, Volume I, EVO 10000-1:2012. Esta metodologia prevê que todos os paramêtros que influenciam os resultados devem ser medidos.",2018-01-08,2021-06-17,"Para a quantificação dos resultados de iluminação será empregada a opção A do Protocolo Internacional para Medição e Verificação de Perfomance (PIMVP).Volume I, EVO 10000-1:2012. Esta metodologia prevê que apenas os parâmetros chaves sejam medidos, e os demais estimados. Para a quantificação dos resultados da unidade fotovoltaica será empregada a opção B do PIMVP, Volume I, EVO 10000-1:2012. Esta metodologia prevê que todos os paramêtros que influenciam os resultados devem ser medidos.",1.153572668083575,"Companhia Energética de Pernambuco, 111, Avenida João de Barros, Soledade, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Pernambuco, Região Nordeste, 50050-315, Brasil",-8.05378155,-34.89064484744516,Pernambuco,Recife
24,2024-04-01,CENTRAIS ELETRICAS DO PARA,8966,PE-00371-0024/2018,Modernização do Sistema de Iluminação Pública - Eficiência Energética de Curionópolis - PA,Iluminação Pública,0.0,0.27,1349.69,319.96,"Implantação de ações de eficiência energética (AEE) no sistema de iluminação pública no município de Curionópolis, através substituição de luminárias, lâmpadas, reatores, relés fotoelétricos, braços e demais dispositivos de fixação por conjuntos de iluminação com melhor eficiência energética e luminosa, baseados na tecnologia LED.",nao se aplica,2018-10-09,2023-01-21,,1.1373283688084306,"Centrais Elétricas do Pará, Alameda NS 10, Conjunto Jardim Maguari, Coqueiro, Belém, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, Região Norte, 66823-077, Brasil",-1.3363303,-48.44656919031406,Pará,Belém
25,2024-04-01,COPEL DISTRIBUIÇÃO SA,8189,PE-02866-0233/2019,PEE_CP_001_2018 SEPAC,Industrial,0.0,0.34,1429.01,166.23,"Reduzir a demanda e o consumo de energia elétrica através de substituição de motores convencionais por outros de alto rendimento, associados a utilização de inversores de frequência.",,2019-07-23,2021-02-18,"Medição da potencia ativa média por um periodo de 48 horas e estimativa do tempo de utilização, sendo as variaveis independentes acompanhadas por igual periodo.",1.130168021026525,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
26,2024-04-01,COPEL DISTRIBUIÇÃO SA,8156,PE-02866-0182/2017,PEE CP001/2016 ASSOCIAÇÃO BRASILEIRA DE EDUCAÇÃO E CULTURA - ABEC,Comércio e Serviços,0.0,0.34,976.87,563.42,"Eficientização energética no sistema de iluminação da Associação Brasileira de Educação e Cultura - ABEC, e com isto, promover o uso eficiente de energia no setor de comercio e serviços.","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-09-01,2021-02-16,"Esta estratégia preliminar tem como objetivo descrever os procedimentos e critérios para Medição & Verificação do projeto no sistema de iluminação da ABEC, considerando a substituição de iluminação convencional por iluminação mais eficiente. A estratégia e avaliação deste projeto é de acordo com o Procedimentos do Programa de Eficiência Energética (PROPEE ou Manual ANEEL), de 27/09/2013, e o Protocolo Internacional de Medição e Verificação de Performance (PIMVP), janeiro de 2012  EVO 10000- 1:2012.",1.1248802759571026,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
27,2024-04-01,CELESC DISTRIBUIÇÃO SA,8685,PE-05697-0055/2018,Cidade +Eficiênte Município de Caçador,Iluminação Pública,0.0,0.29,1239.85,283.07,Substituição de 1.055 lâmpadas do sistema de iluminação pública da cidade de Caçador por luminárias LED mais eficientes.,"Devido a inexistência de variável independente, não se faz necessário estabelecer o modelo de consumo utilizando uma análise de regressão",2018-12-18,2022-08-25,"Opção A  Medição isolada de parâmetros chave, neste caso potência consumida.",1.1232087903910268,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
28,2024-04-01,COPEL DISTRIBUIÇÃO SA,8551,PE-02866-0180/2017,PEE CP 001/2016 Universidade Estadual de Maringá,Poder Público,0.0,0.3,1223.54,280.67,"Eficientização energética no sistema de iluminação da Universidade Estadual de Maringá,  no Estado do Paraná, promovendo o uso eficiente de energia elétrica no Poder Público.","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-09-01,2021-10-26,"A medição será realizada em uma amostra dos equipamentos, tendo a potência medida e o tempo estimado, resultando no consumo do equipamento antigo e do novo, de forma que seja possível a comparação e consequentemente a validação da energia economizada e da redução da demanda na ponta.",1.121408358903331,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
29,2024-04-01,COPEL DISTRIBUIÇÃO SA,8148,PE-02866-0190/2017,PEE PRIORITÁRIO ANEEL 001/2016 - UEL,Poder Público,0.0,0.88,1246.97,245.94,"O projeto tem como objetivo a eficientização energética no sistema de iluminação, climatização, equipamentos de laboratório e implantação de fonte geradora fotovoltaica e a biogás no Campus da Universidade Estadual de Londrina.","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-01-09,2020-12-24,"A avaliação será pela opção A do PIMVP onde estão previstas o monitoramento de pelo menos uma das variáveis de influência do consumo (potencia ativa) , sendo que o tempo de utilização poderá ser estimado conforme permite o protocolo. Fonte incentivada: O consumo energético bem como as demais variáveis serão monitoradas pelo período de 12 meses.",1.1203209791165345,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
